Ca_59Chr01	960000	970000	Ca_59Chr01	1010000	1020000	1.6056795052429084e-05
Ca_59Chr01	1130000	1140000	Ca_59Chr01	1160000	1170000	0.0009589411281380456
Ca_59Chr01	1380000	1390000	Ca_59Chr01	1450000	1460000	3.5504583029129896e-10
Ca_59Chr01	1480000	1490000	Ca_59Chr01	1570000	1580000	1.5732106407230197e-09
Ca_59Chr01	1950000	1960000	Ca_59Chr01	2000000	2010000	9.467473499283623e-10
Ca_59Chr01	2630000	2640000	Ca_59Chr01	2660000	2670000	0.00027501931341732024
Ca_59Chr01	2850000	2860000	Ca_59Chr01	2900000	2910000	1.412991481907035e-07
Ca_59Chr01	3120000	3130000	Ca_59Chr01	3190000	3200000	2.3520108073174716e-10
Ca_59Chr01	3890000	3900000	Ca_59Chr01	3980000	3990000	2.496912403995061e-10
Ca_59Chr01	5730000	5740000	Ca_59Chr01	5800000	5810000	4.299628845104923e-19
Ca_59Chr01	6130000	6140000	Ca_59Chr01	6460000	6470000	0.010990137792913312
Ca_59Chr01	6290000	6300000	Ca_59Chr01	6430000	6440000	6.0245747768559e-11
Ca_59Chr01	6500000	6510000	Ca_59Chr01	6550000	6560000	2.421876099450597e-07
Ca_59Chr01	7080000	7090000	Ca_59Chr01	7150000	7160000	3.8383984664956167e-07
Ca_59Chr01	7200000	7210000	Ca_59Chr01	7270000	7280000	8.779787691889656e-18
Ca_59Chr01	7350000	7360000	Ca_59Chr01	7400000	7410000	0.0004974307335647844
Ca_59Chr01	7500000	7510000	Ca_59Chr01	7580000	7590000	1.1448542586925782e-09
Ca_59Chr01	7740000	7750000	Ca_59Chr01	7770000	7780000	1.0837983274652097e-05
Ca_59Chr01	7910000	7920000	Ca_59Chr01	7940000	7950000	0.0002829173112304391
Ca_59Chr01	8300000	8310000	Ca_59Chr01	8390000	8400000	1.1989605229141492e-23
Ca_59Chr01	8490000	8500000	Ca_59Chr01	8600000	8610000	6.601503055591395e-30
Ca_59Chr01	8800000	8810000	Ca_59Chr01	8860000	8870000	3.0791261527054144e-13
Ca_59Chr01	8930000	8940000	Ca_59Chr01	9040000	9050000	8.298389876247181e-25
Ca_59Chr01	9080000	9090000	Ca_59Chr01	9170000	9180000	2.3132975847060103e-13
Ca_59Chr01	9250000	9260000	Ca_59Chr01	9330000	9340000	3.61962829966916e-07
Ca_59Chr01	9600000	9610000	Ca_59Chr01	9710000	9720000	4.039454827888784e-18
Ca_59Chr01	10200000	10210000	Ca_59Chr01	10270000	10280000	8.366976229420828e-05
Ca_59Chr01	10490000	10500000	Ca_59Chr01	10540000	10550000	1.8791864396223258e-07
Ca_59Chr01	10590000	10600000	Ca_59Chr01	10660000	10670000	9.264734350482928e-12
Ca_59Chr01	10800000	10810000	Ca_59Chr01	10950000	10960000	1.0102364326708764e-17
Ca_59Chr01	11000000	11010000	Ca_59Chr01	11040000	11050000	9.571243654752192e-06
Ca_59Chr01	11280000	11290000	Ca_59Chr01	11310000	11320000	0.013745158177165233
Ca_59Chr01	12350000	12360000	Ca_59Chr01	12400000	12410000	1.706888686851883e-08
Ca_59Chr01	12820000	12830000	Ca_59Chr01	12870000	12880000	0.0015197370561605388
Ca_59Chr01	12990000	13000000	Ca_59Chr01	13060000	13070000	1.7596945802768535e-10
Ca_59Chr01	13380000	13390000	Ca_59Chr01	13750000	13760000	4.4289439176524136e-05
Ca_59Chr01	13430000	13440000	Ca_59Chr01	13500000	13510000	1.3750845167650624e-10
Ca_59Chr01	14200000	14210000	Ca_59Chr01	14260000	14270000	1.1847782523277057e-07
Ca_59Chr01	14330000	14340000	Ca_59Chr01	14380000	14390000	0.0016622394679069352
Ca_59Chr01	14390000	14400000	Ca_59Chr01	14520000	14530000	1.0034847609537812e-22
Ca_59Chr01	14810000	14820000	Ca_59Chr01	14920000	14930000	1.320542529187859e-25
Ca_59Chr01	15010000	15020000	Ca_59Chr01	15080000	15090000	1.1642410453329424e-09
Ca_59Chr01	15870000	15880000	Ca_59Chr01	15990000	16000000	2.9249519136192823e-13
Ca_59Chr01	16510000	16520000	Ca_59Chr01	16530000	16540000	0.023196067411105713
Ca_59Chr01	16720000	16730000	Ca_59Chr01	16830000	16840000	0.00012137230836259139
Ca_59Chr01	16840000	16850000	Ca_59Chr01	16940000	16950000	7.715048145023799e-16
Ca_59Chr01	17140000	17150000	Ca_59Chr01	17280000	17290000	4.165293283815904e-11
Ca_59Chr01	17490000	17500000	Ca_59Chr01	17630000	17640000	1.3814854523715595e-13
Ca_59Chr01	17690000	17700000	Ca_59Chr01	17740000	17750000	0.00011434699005564456
