Ca_59Chr01	280000	300000	Ca_59Chr01	560000	580000	1.841270121201353e-08
Ca_59Chr01	440000	460000	Ca_59Chr01	6640000	6660000	1.8513114166795903e-06
Ca_59Chr01	920000	930000	Ca_59Chr01	1030000	1040000	3.1946642621027264e-12
Ca_59Chr01	1620000	1635000	Ca_59Chr01	1755000	1770000	4.97871390380663e-22
Ca_59Chr01	2840000	2850000	Ca_59Chr01	2920000	2930000	1.0839940773666708e-10
Ca_59Chr01	3120000	3140000	Ca_59Chr01	3180000	3200000	0.0017980814122088265
Ca_59Chr01	3730000	3740000	Ca_59Chr01	3780000	3790000	0.0004602463775024575
Ca_59Chr01	4050000	4065000	Ca_59Chr01	4095000	4110000	0.00031388665062500866
Ca_59Chr01	4650000	4675000	Ca_59Chr01	8000000	8025000	2.3506939229955267e-12
Ca_59Chr01	5375000	5400000	Ca_59Chr01	6950000	6975000	9.140153965197161e-16
Ca_59Chr01	5715000	5730000	Ca_59Chr01	5835000	5850000	2.209702069082836e-11
Ca_59Chr01	6040000	6060000	Ca_59Chr01	6300000	6320000	1.6334467383279485e-15
Ca_59Chr01	6045000	6060000	Ca_59Chr01	6270000	6285000	1.2630511980156093e-09
Ca_59Chr01	6050000	6075000	Ca_59Chr01	6225000	6250000	7.60811527819801e-09
Ca_59Chr01	6285000	6300000	Ca_59Chr01	6420000	6435000	1.2641231885478388e-08
Ca_59Chr01	6490000	6500000	Ca_59Chr01	6560000	6570000	2.105827858066963e-12
Ca_59Chr01	7075000	7100000	Ca_59Chr01	10000000	10025000	0.00034851958195365593
Ca_59Chr01	7080000	7100000	Ca_59Chr01	7140000	7160000	0.009547168612113296
Ca_59Chr01	7190000	7200000	Ca_59Chr01	7330000	7340000	3.088999178293173e-15
Ca_59Chr01	7470000	7480000	Ca_59Chr01	7570000	7580000	1.4095042010142815e-17
Ca_59Chr01	7710000	7725000	Ca_59Chr01	7815000	7830000	3.1272623641120793e-15
Ca_59Chr01	7910000	7920000	Ca_59Chr01	7940000	7950000	2.4067865443465124e-05
Ca_59Chr01	8300000	8320000	Ca_59Chr01	8380000	8400000	8.876213238842118e-05
Ca_59Chr01	8480000	8490000	Ca_59Chr01	8600000	8610000	8.234531337552244e-27
Ca_59Chr01	8525000	8550000	Ca_59Chr01	9975000	10000000	6.865436468586854e-05
Ca_59Chr01	8790000	8805000	Ca_59Chr01	8865000	8880000	2.0203108903343863e-07
Ca_59Chr01	8925000	8950000	Ca_59Chr01	9025000	9050000	8.237472959336474e-06
Ca_59Chr01	9100000	9110000	Ca_59Chr01	9170000	9180000	5.089898369416775e-13
Ca_59Chr01	9250000	9260000	Ca_59Chr01	9320000	9330000	1.491034444241628e-06
Ca_59Chr01	9430000	9440000	Ca_59Chr01	9480000	9490000	0.0014184538409907706
Ca_59Chr01	9620000	9630000	Ca_59Chr01	9680000	9690000	8.068311861663156e-11
Ca_59Chr01	10300000	10310000	Ca_59Chr01	10370000	10380000	8.93487532674391e-10
Ca_59Chr01	10490000	10500000	Ca_59Chr01	10520000	10530000	2.655996651219693e-07
Ca_59Chr01	10575000	10590000	Ca_59Chr01	10710000	10725000	1.2732706553316588e-15
Ca_59Chr01	10775000	10800000	Ca_59Chr01	10950000	10975000	0.0004889332536996228
Ca_59Chr01	11280000	11290000	Ca_59Chr01	11320000	11330000	0.016254841761028902
Ca_59Chr01	11450000	11475000	Ca_59Chr01	11675000	11700000	1.6319737455921223e-10
Ca_59Chr01	11460000	11475000	Ca_59Chr01	12315000	12330000	8.407214414723425e-05
Ca_59Chr01	11560000	11570000	Ca_59Chr01	12250000	12260000	5.467266921002769e-05
Ca_59Chr01	12345000	12360000	Ca_59Chr01	12405000	12420000	0.0001033744756790175
Ca_59Chr01	12600000	12625000	Ca_59Chr01	12650000	12675000	0.014937811086092647
Ca_59Chr01	12820000	12830000	Ca_59Chr01	12870000	12880000	0.028172531047331487
Ca_59Chr01	12980000	13000000	Ca_59Chr01	13080000	13100000	3.125611839375541e-12
Ca_59Chr01	13310000	13320000	Ca_59Chr01	13380000	13390000	1.1998199911010602e-07
Ca_59Chr01	13420000	13440000	Ca_59Chr01	13500000	13520000	7.691610929276914e-08
Ca_59Chr01	13660000	13680000	Ca_59Chr01	13720000	13740000	6.622789232341054e-08
Ca_59Chr01	14060000	14070000	Ca_59Chr01	14150000	14160000	1.2915669787950418e-14
Ca_59Chr01	14210000	14220000	Ca_59Chr01	14260000	14270000	1.4981069876450037e-07
Ca_59Chr01	14380000	14400000	Ca_59Chr01	14720000	14740000	4.815678451594404e-08
Ca_59Chr01	14525000	14550000	Ca_59Chr01	14700000	14725000	2.0795828041444216e-07
Ca_59Chr01	14570000	14580000	Ca_59Chr01	14720000	14730000	4.1724010684997675e-09
Ca_59Chr01	14820000	14830000	Ca_59Chr01	14930000	14940000	1.1210694763229572e-27
Ca_59Chr01	15015000	15030000	Ca_59Chr01	15120000	15135000	9.41454244986518e-12
Ca_59Chr01	15015000	15030000	Ca_59Chr01	16350000	16365000	0.0007476814171380173
Ca_59Chr01	15050000	15060000	Ca_59Chr01	15120000	15130000	4.104686429053417e-20
Ca_59Chr01	15180000	15200000	Ca_59Chr01	15380000	15400000	2.1493805513223535e-07
Ca_59Chr01	15390000	15400000	Ca_59Chr01	15460000	15470000	1.3186737208707832e-07
Ca_59Chr01	15600000	15625000	Ca_59Chr01	15775000	15800000	7.305108100657873e-07
Ca_59Chr01	15885000	15900000	Ca_59Chr01	15990000	16005000	9.203243090915344e-06
Ca_59Chr01	16050000	16060000	Ca_59Chr01	16140000	16150000	7.069828447254261e-29
Ca_59Chr01	16240000	16250000	Ca_59Chr01	16330000	16340000	1.1347620403133707e-11
Ca_59Chr01	16510000	16520000	Ca_59Chr01	16550000	16560000	0.004251510662602518
Ca_59Chr01	16720000	16740000	Ca_59Chr01	16820000	16840000	2.7260269422484494e-12
Ca_59Chr01	16830000	16845000	Ca_59Chr01	16950000	16965000	0.00024878696948603743
Ca_59Chr01	16995000	17010000	Ca_59Chr01	17085000	17100000	2.2429589768296038e-06
Ca_59Chr01	17145000	17160000	Ca_59Chr01	17250000	17265000	1.4868790142597656e-10
Ca_59Chr01	17490000	17505000	Ca_59Chr01	17565000	17580000	1.4859455482698294e-08
Ca_59Chr01	17685000	17700000	Ca_59Chr01	17730000	17745000	6.354116635344732e-06
Ca_59Chr01	18120000	18135000	Ca_59Chr01	18180000	18195000	3.603561507151611e-05
Ca_59Chr01	18240000	18255000	Ca_59Chr01	18390000	18405000	1.2230242605571847e-22
Ca_59Chr01	18310000	18320000	Ca_59Chr01	19410000	19420000	0.0011523094874112119
Ca_59Chr01	18480000	18490000	Ca_59Chr01	18560000	18570000	6.384728587421177e-07
Ca_59Chr01	18600000	18610000	Ca_59Chr01	18710000	18720000	4.9278755882586245e-11
Ca_59Chr01	18900000	18920000	Ca_59Chr01	19120000	19140000	9.52241460300579e-27
Ca_59Chr01	19520000	19540000	Ca_59Chr01	19740000	19760000	2.684937372837514e-24
Ca_59Chr01	19540000	19550000	Ca_59Chr01	19700000	19710000	1.2890017032199108e-16
Ca_59Chr01	19575000	19590000	Ca_59Chr01	19740000	19755000	1.3431420720365673e-24
Ca_59Chr01	20175000	20190000	Ca_59Chr01	20250000	20265000	1.3867689064919171e-05
Ca_59Chr01	20210000	20220000	Ca_59Chr01	20320000	20330000	3.0331018135158016e-11
Ca_59Chr01	20380000	20400000	Ca_59Chr01	20560000	20580000	3.4933134594866244e-15
Ca_59Chr01	20675000	20700000	Ca_59Chr01	20950000	20975000	1.7620130743602904e-11
Ca_59Chr01	20880000	20890000	Ca_59Chr01	21750000	21760000	0.021136266863215118
Ca_59Chr01	20985000	21000000	Ca_59Chr01	21120000	21135000	1.9175046480484896e-12
Ca_59Chr01	21465000	21480000	Ca_59Chr01	21585000	21600000	1.2242189585279927e-19
Ca_59Chr01	21780000	21795000	Ca_59Chr01	21870000	21885000	0.0001782204725722241
Ca_59Chr01	22080000	22100000	Ca_59Chr01	22180000	22200000	1.1286653777969277e-06
Ca_59Chr01	22360000	22380000	Ca_59Chr01	22620000	22640000	2.3815717086320336e-08
Ca_59Chr01	22425000	22440000	Ca_59Chr01	22590000	22605000	2.449746436019613e-13
Ca_59Chr01	22790000	22800000	Ca_59Chr01	22990000	23000000	3.793290648406586e-09
Ca_59Chr01	23340000	23350000	Ca_59Chr01	23390000	23400000	6.3311174038338726e-06
Ca_59Chr01	23400000	23410000	Ca_59Chr01	23570000	23580000	7.035813745359235e-07
Ca_59Chr01	23700000	23710000	Ca_59Chr01	23760000	23770000	2.7053754580979947e-07
Ca_59Chr01	23790000	23805000	Ca_59Chr01	24030000	24045000	0.0001260169385564332
Ca_59Chr01	23840000	23860000	Ca_59Chr01	24200000	24220000	8.221469865049902e-09
Ca_59Chr01	23950000	23960000	Ca_59Chr01	24040000	24050000	5.62165741678169e-09
Ca_59Chr01	24240000	24250000	Ca_59Chr01	24340000	24350000	2.214965764798219e-14
Ca_59Chr01	24420000	24430000	Ca_59Chr01	24530000	24540000	8.610150488152856e-08
Ca_59Chr01	24620000	24630000	Ca_59Chr01	24710000	24720000	1.7774489634566101e-19
Ca_59Chr01	24760000	24770000	Ca_59Chr01	24870000	24880000	6.762367011607621e-11
Ca_59Chr01	25200000	25220000	Ca_59Chr01	25340000	25360000	5.742982993283518e-12
Ca_59Chr01	25600000	25610000	Ca_59Chr01	25630000	25640000	0.00419011948019099
Ca_59Chr01	26010000	26025000	Ca_59Chr01	26130000	26145000	4.1269869942037365e-12
Ca_59Chr01	26730000	26745000	Ca_59Chr01	26850000	26865000	1.5191712799600114e-14
Ca_59Chr01	26870000	26880000	Ca_59Chr01	26950000	26960000	9.367549858430313e-13
Ca_59Chr01	27165000	27180000	Ca_59Chr01	27495000	27510000	5.258207736408052e-06
Ca_59Chr01	27560000	27580000	Ca_59Chr01	28020000	28040000	1.1922963427569135e-05
Ca_59Chr01	27600000	27625000	Ca_59Chr01	27975000	28000000	1.4864508612465335e-17
Ca_59Chr01	28400000	28420000	Ca_59Chr01	28600000	28620000	8.410839910007324e-09
Ca_59Chr01	28470000	28485000	Ca_59Chr01	28605000	28620000	6.488475464462622e-10
Ca_59Chr01	28510000	28520000	Ca_59Chr01	28600000	28610000	5.0715334768618485e-12
Ca_59Chr01	28680000	28695000	Ca_59Chr01	28755000	28770000	4.906769036040803e-07
Ca_59Chr01	28925000	28950000	Ca_59Chr01	29075000	29100000	0.0001537514885382481
Ca_59Chr01	29160000	29170000	Ca_59Chr01	29270000	29280000	5.5899781403759665e-12
Ca_59Chr01	29825000	29850000	Ca_59Chr01	30175000	30200000	6.862413699478562e-19
Ca_59Chr01	31180000	31200000	Ca_59Chr01	31580000	31600000	1.4344128749361207e-13
Ca_59Chr01	31880000	31890000	Ca_59Chr01	31970000	31980000	6.078791169239806e-09
Ca_59Chr01	32100000	32125000	Ca_59Chr01	32250000	32275000	3.015673238174672e-10
Ca_59Chr01	32595000	32610000	Ca_59Chr01	32910000	32925000	4.283772439219955e-08
